long_1,long_2,long_3,long_4,long_5,long_6,long_7,long_8,long_9,long_10,short_1,short_2,short_3,short_4,short_5,short_6,short_7,short_8,short_9,short_10
-1.051495,-0.447715,-1.365882,-0.364397,-2.315183,-0.812439,-1.988657,-1.991901,-1.090164,-1.984331,0.193092,1.020646,0.679244,-1.123743,-3.940801,0.394388,-1.551582,-3.473232,-1.475468,-1.376563
2.092794,1.954845,3.191573,1.466208,2.902875,3.418338,3.186049,2.627947,3.108753,3.242325,0.556652,-0.727189,3.298656,-0.414182,2.707781,1.829353,-0.676247,-0.472991,-0.604245,1.503736
1.031041,1.455951,-0.616484,0.987901,1.688855,1.308447,2.358603,1.963185,1.867622,-0.005066,-1.895879,0.337243,-0.395103,1.266547,-2.094307,2.209518,1.291641,1.110871,-0.629158,2.695554
3.516016,1.387756,3.701329,2.178094,1.467615,0.465477,0.062751,1.486264,1.907687,3.246335,0.415092,0.249900,3.270496,-0.258654,3.597530,1.700166,1.682286,-0.090797,1.732184,7.938871
-3.807575,-3.071914,-2.402216,-1.655544,-0.572239,-0.883204,-2.971495,-3.293572,-1.200231,-3.195073,-3.845143,-1.682562,-5.487508,-0.984871,-1.625022,-1.814913,-2.948583,-3.564489,-0.485758,0.299216
-0.033593,-0.493909,-1.056500,0.598562,-0.180414,-0.377630,-0.651159,-0.101954,0.525339,-0.213121,-0.217289,-0.563369,-3.112370,-0.988131,-0.841080,-0.847857,-0.118261,-3.402816,-0.739741,-0.895710
0.052225,-0.836738,-1.173913,0.176528,0.532923,2.834501,1.221835,0.105907,-0.013209,-1.821770,-0.845368,-1.795742,-3.564026,1.436696,-2.673716,1.492189,0.779824,1.986941,2.366480,-1.494698
-1.560053,-1.393270,-1.119747,-0.996795,-0.127549,-1.889614,-0.057418,-0.806406,-1.630980,-2.404785,0.518412,-0.511870,0.663269,-1.847914,0.173359,-0.566208,1.435390,-1.160597,0.467693,-1.481360
2.515141,0.897037,0.734897,0.090458,0.569909,-1.234264,-2.136706,-1.772963,-0.430295,0.903553,1.192269,1.507382,2.180453,-1.433064,1.740077,1.717875,-0.833774,0.645510,1.329062,-1.652959
1.022567,0.812682,-0.339806,0.445747,0.210928,-0.489115,0.728452,1.533904,0.286204,1.207807,2.689444,2.329144,2.621823,-0.710026,2.427191,0.520714,1.101137,3.084102,1.518471,3.227684
1.420287,0.226103,3.411515,2.952606,-0.086866,3.533404,3.563244,2.583154,0.958463,-0.183930,1.885458,0.300024,4.347394,1.937225,0.343558,1.514662,2.281527,1.072753,0.474580,-0.571273
-1.216885,-0.461963,-2.240360,-2.206105,-1.386964,-1.871650,-1.785477,-1.373619,-2.893026,-2.063446,-1.195237,-0.859261,-0.146841,-1.360546,-0.186769,-1.633690,-1.489235,-2.169419,-2.249121,-2.746509
0.227832,0.609220,0.727918,0.946131,0.673224,-0.467871,-0.687629,-0.141397,-0.045266,2.117692,1.269340,1.457910,-0.286134,1.329770,0.072975,2.883078,0.967447,2.705817,-2.073692,2.293638
1.286795,0.984273,-0.341233,-0.041370,1.419188,0.934449,1.082562,1.066319,0.045188,-0.807248,1.050156,-0.677785,-1.785210,-0.536144,1.462357,-1.985538,1.008248,0.621647,2.571248,1.236212
1.623537,1.306433,1.427500,-0.083491,1.870200,2.103341,2.094637,1.950289,2.538969,-0.138031,3.624248,4.168788,3.441222,2.264743,3.372499,3.702932,4.262546,3.910704,4.730972,3.832408
2.616759,2.594030,1.770730,1.955689,-0.375379,0.180747,0.149302,1.432900,3.585676,0.236462,3.116914,1.568459,-0.906793,1.069525,-1.815499,-1.341977,-2.956923,-4.523410,1.106846,-2.184118
1.635091,2.055774,1.090087,2.310379,2.035941,1.374350,2.187947,2.227222,0.451561,0.203846,2.804058,1.195781,0.462374,0.679362,1.428984,2.242453,-0.693530,2.471097,-2.006966,1.514566
