0.303380549,1.620713472,,0.0920,2.6267,0.4917,,0.002987,0.018423,,0.000009,0.000339,0.000055,,,,,
-0.423656553,-0.366631567,,0.1795,0.1344,0.1553,,-0.004172,-0.004168,,0.000017,0.000017,0.000017,,,,,
1.174667597,1.040562153,,1.3798,1.0828,1.2223,,0.011567,0.011828,,0.000134,0.000140,0.000137,,,,,
-0.234542608,0.276479483,,0.0550,0.0764,-0.0648,,-0.002310,0.003143,,0.000005,0.000010,-0.000007,,,,,
-0.968630731,-0.661683977,,0.9382,0.4378,0.6409,,-0.009538,-0.007521,,0.000091,0.000057,0.000072,,,,,
1.155562878,1.5391289,,1.3353,2.3689,1.7786,,0.011379,0.017496,,0.000129,0.000306,0.000199,,,,,
-1.230212092,1.335397482,,1.5134,1.7833,-1.6428,,-0.012114,0.015180,,0.000147,0.000230,-0.000184,,,,,
-0.874763489,-3.1290977,,0.7652,9.7913,2.7372,,-0.008614,-0.035569,,0.000074,0.001265,0.000306,,,,,
-0.886702299,2.350859165,,0.7862,5.5265,-2.0845,,-0.008731,0.026723,,0.000076,0.000714,-0.000233,,,,,
-1.309816957,-1.835484982,,1.7156,3.3690,2.4041,,-0.012898,-0.020864,,0.000166,0.000435,0.000269,,,,,
-1.707741737,2.262522936,,2.9164,5.1190,-3.8638,,-0.016816,0.025718,,0.000283,0.000661,-0.000432,,,,,
-0.399309039,0.605480433,,0.1594,0.3666,-0.2418,,-0.003932,0.006883,,0.000015,0.000047,-0.000027,,,,,
-1.742432117,1.170814633,,3.0361,1.3708,-2.0401,,-0.017158,0.013309,,0.000294,0.000177,-0.000228,,,,,
-1.370183706,0.093912467,,1.8774,0.0088,-0.1287,,-0.013492,0.001068,,0.000182,0.000001,-0.000014,,,,,
1.086057544,0.619870543,,1.1795,0.3842,0.6732,,0.010694,0.007046,,0.000114,0.000050,0.000075,,,,,
2.18606472,-0.349960059,,4.7789,0.1225,-0.7650,,0.021526,-0.003978,,0.000463,0.000016,-0.000086,,,,,
-1.044109583,-1.386133552,,1.0902,1.9214,1.4473,,-0.010281,-0.015756,,0.000106,0.000248,0.000162,,,,,
1.436897516,-0.982708812,,2.0647,0.9657,-1.4121,,0.014149,-0.011171,,0.000200,0.000125,-0.000158,,,,,
0.736408174,-0.835266709,,0.5423,0.6977,-0.6151,,0.007251,-0.009495,,0.000053,0.000090,-0.000069,,,,,
-2.424706936,1.037703753,,5.8792,1.0768,-2.5161,,-0.023876,0.011796,,0.000570,0.000139,-0.000282,,,,,
0.189928979,0.452099055,,0.0361,0.2044,0.0859,,0.001870,0.005139,,0.000003,0.000026,0.000010,,,,,
-0.221862882,-1.757913589,,0.0492,3.0903,0.3900,,-0.002185,-0.019982,,0.000005,0.000399,0.000044,,,,,
-2.160001278,-2.307868719,,4.6656,5.3263,4.9850,,-0.021269,-0.026234,,0.000452,0.000688,0.000558,,,,,
0.532418251,-1.168699741,,0.2835,1.3659,-0.6222,,0.005243,-0.013285,,0.000027,0.000176,-0.000070,,,,,
-0.032947078,-0.719735026,,0.0011,0.5180,0.0237,,-0.000324,-0.008181,,0.000000,0.000067,0.000003,,,,,
-0.146747544,0.068601966,,0.0215,0.0047,-0.0101,,-0.001445,0.000780,,0.000002,0.000001,-0.000001,,,,,
-0.296944559,1.127688646,,0.0882,1.2717,-0.3349,,-0.002924,0.012819,,0.000009,0.000164,-0.000037,,,,,
-0.855941176,-0.232830942,,0.7326,0.0542,0.1993,,-0.008428,-0.002647,,0.000071,0.000007,0.000022,,,,,
0.180277511,0.644441307,,0.0325,0.4153,0.1162,,0.001775,0.007325,,0.000003,0.000054,0.000013,,,,,
1.117608309,-0.589380145,,1.2490,0.3474,-0.6587,,0.011005,-0.006700,,0.000121,0.000045,-0.000074,,,,,
0.522854626,-0.011669084,,0.2734,0.0001,-0.0061,,0.005148,-0.000133,,0.000027,0.000000,-0.000001,,,,,
-0.410913765,-0.60130477,,0.1689,0.3616,0.2471,,-0.004046,-0.006835,,0.000016,0.000047,0.000028,,,,,
-1.380829692,2.041931629,,1.9067,4.1695,-2.8196,,-0.013597,0.023211,,0.000185,0.000539,-0.000316,,,,,
